Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
NFLX,2025-12-18 10:30:00-05:00,95.5,95.81,94.5,94.7,3242516,0.0,0.0
NFLX,2025-12-18 11:30:00-05:00,94.69,94.87,93.95,94.19,3005103,0.0,0.0
NFLX,2025-12-18 12:30:00-05:00,94.19,94.39,93.81,93.87,2274093,0.0,0.0
NFLX,2025-12-18 13:30:00-05:00,93.86,94.28,93.75,93.96,1920521,0.0,0.0
NFLX,2025-12-18 14:30:00-05:00,93.97,94.08,93.59,93.95,2286772,0.0,0.0
NFLX,2025-12-18 15:30:00-05:00,93.95,94.07,93.8,93.98,3072093,0.0,0.0
NFLX,2025-12-19 09:30:00-05:00,93.57,95.33,93.45,94.47,12039854,0.0,0.0
NFLX,2025-12-19 10:30:00-05:00,94.46,95.33,94.42,95.19,2515029,0.0,0.0
NFLX,2025-12-19 11:30:00-05:00,95.18,95.54,94.95,95.53,2135125,0.0,0.0
NFLX,2025-12-19 12:30:00-05:00,95.53,95.53,94.94,94.98,1677328,0.0,0.0
NFLX,2025-12-19 13:30:00-05:00,94.98,95.03,94.61,94.67,2147594,0.0,0.0
NFLX,2025-12-19 14:30:00-05:00,94.66,94.85,94.54,94.81,2353423,0.0,0.0
NFLX,2025-12-19 15:30:00-05:00,94.81,95.0,94.04,94.41,4106358,0.0,0.0
GOOG,2025-12-15 09:30:00-05:00,310.62,311.36,307.23,307.73,3980818,0.0,0.0
GOOG,2025-12-15 10:30:00-05:00,307.73,309.39,307.35,308.83,1244270,0.0,0.0
GOOG,2025-12-15 11:30:00-05:00,308.84,308.88,305.74,306.14,1951626,0.0,0.0
GOOG,2025-12-15 12:30:00-05:00,306.24,307.9,306.1,307.45,1006522,0.0,0.0
GOOG,2025-12-15 13:30:00-05:00,307.44,309.37,307.43,308.54,1034648,0.0,0.0
GOOG,2025-12-15 14:30:00-05:00,308.57,309.44,308.15,309.36,1052803,0.0,0.0
GOOG,2025-12-15 15:30:00-05:00,309.36,309.55,308.47,309.34,1135451,0.0,0.0
GOOG,2025-12-16 09:30:00-05:00,305.86,311.85,304.1,308.93,3280629,0.0,0.0
GOOG,2025-12-16 10:30:00-05:00,308.89,309.44,305.92,306.36,1273443,0.0,0.0
GOOG,2025-12-16 11:30:00-05:00,306.38,307.18,305.56,305.7,3985656,0.0,0.0
